% 1. Title: Consent information from Experiment 1
%
% 2. Sources:
%      (a) Creator: Christian Medeiros Adriano
%      (b) Date of Experiment: October 20, 2014
%      (c) Paper draft = https://arxiv.org/abs/1612.03015
%
@RELATION Task

@ATTRIBUTE time_stamp  STRING
@ATTRIBUTE event  {CONSENT,SKILLTEST,SURVEY}
@ATTRIBUTE worker_id  STRING
@ATTRIBUTE consent_date STRING
@ATTRIBUTE test1 {false, true}
@ATTRIBUTE test2 {false, true}
@ATTRIBUTE test3 {false, true}
@ATTRIBUTE test4 {false, true}
@ATTRIBUTE qualification_score NUMERIC
@ATTRIBUTE test_duration NUMERIC
@ATTRIBUTE feedback STRING
@ATTRIBUTE gender {Female,Male,Prefer_not_to_tell}
@ATTRIBUTE years_programming NUMERIC
@ATTRIBUTE difficulty NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE age NUMERIC

@DATA
"2014 10 27 10:20:26.559000",CONSENT,1524_2,1.414419626559E12,false,false,false,false,0,416558.0,,,,,,
"2014 10 27 10:20:36.830000",CONSENT,1525_2,1.41441963683E12,false,false,false,false,0,8175.0,,,,,,
"2014 10 27 10:21:02.604000",CONSENT,1526_2,1.414419662604E12,false,false,false,false,0,10895.0,,,,,,
"2014 10 27 10:21:09.515000",CONSENT,1527_2,1.414419669515E12,true,false,false,false,1,29014.0,,,,,,
"2014 10 27 10:21:48.717000",CONSENT,1528_2,1.414419708717E12,false,false,false,false,0,346005.0,,,,,,
"2014 10 27 10:22:17.982000",CONSENT,1529_2,1.414419737982E12,true,false,false,false,1,9241.0,,,,,,
"2014 10 27 10:22:25.940000",CONSENT,1530_2,1.41441974594E12,false,true,false,false,1,11894.0,,,,,,
"2014 10 27 10:22:55.922000",CONSENT,1531_2,1.414419775922E12,false,true,false,false,1,268103.0,,,,,,
"2014 10 27 10:22:57.767000",CONSENT,1532_2,1.414419777767E12,true,true,true,false,3,172394.0,,,,,,
"2014 10 27 10:22:59.914000",CONSENT,1533_2,1.414419779914E12,false,false,false,false,0,26510.0,,,,,,
"2014 10 27 10:26:27.753000",CONSENT,1534_2,1.414419987753E12,false,false,false,false,0,83350.0,,,,,,
"2014 10 27 10:28:12.328000",CONSENT,1535_2,1.414420092328E12,,,,,,,,,,,,
"2014 10 27 10:28:21.641000",CONSENT,1536_2,1.414420101641E12,true,true,true,false,3,106549.0,"A little difficult to debug with just snippets of code. I found I would like to see more related code to find out what is going on. I would have liked to have the stack trace available.",Male,16,5,"United States",32
"2014 10 27 10:29:00.234000",CONSENT,1537_2,1.414420140234E12,false,true,false,false,1,154063.0,,,,,,
"2014 10 27 10:29:47.650000",CONSENT,1538_2,1.41442018765E12,,,,,,,,,,,,
"2014 10 27 10:29:53.398000",CONSENT,1539_2,1.414420193398E12,,,,,,,,,,,,
"2014 10 27 10:29:55.362000",CONSENT,1540_2,1.414420195362E12,true,false,false,false,1,33902.0,,,,,,
"2014 10 27 10:35:41.540000",CONSENT,1541_2,1.414420541054E12,,,,,,,,,,,,
"2014 10 27 10:36:55.476000",CONSENT,1542_2,1.414420615476E12,,,,,,,,,,,,
"2014 10 27 10:39:08.292000",CONSENT,1543_2,1.414420748292E12,true,true,true,false,3,242205.0,"There is very little context being presented for many of the tasks.  It is very difficult to identify  the cause of many of these bugs when no execution flow is being provided.    This is especially true regarding NullPointerExceptions; as the code generally looks correct; but I do not know the actual value of variables causing the problem.  A more through debug trace would prove very valuable to identifying the cause of many of these errors.",Female,6,5,"United States",32
"2014 10 27 10:41:59.828000",CONSENT,1544_2,1.414420919828E12,false,false,false,true,1,86084.0,,,,,,
"2014 10 27 10:42:13.110000",CONSENT,1545_2,1.414420933011E12,,,,,,,,,,,,
"2014 10 27 10:43:17.237000",CONSENT,1546_2,1.414420997237E12,,,,,,,,,,,,
"2014 10 27 10:44:48.790000",CONSENT,1547_2,1.41442108879E12,false,false,false,false,0,221934.0,,,,,,
"2014 10 27 10:45:49.478000",CONSENT,1548_2,1.414421149478E12,false,true,false,true,2,111920.0,,,,,,
"2014 10 27 10:46:47.704000",CONSENT,1549_2,1.414421207704E12,false,true,false,true,2,123570.0,,,,,,
"2014 10 27 10:48:32.257000",CONSENT,1550_2,1.414421312257E12,false,false,false,true,1,75822.0,,,,,,
"2014 10 27 10:48:40.525000",CONSENT,1551_2,1.414421320525E12,false,false,false,false,0,144811.0,,,,,,
"2014 10 27 10:49:07.777000",CONSENT,1552_2,1.414421347777E12,,,,,,,,,,,,
"2014 10 27 10:50:36.508000",CONSENT,1553_2,1.414421436508E12,true,false,false,false,1,51322.0,,,,,,
"2014 10 27 10:50:45.691000",CONSENT,1554_2,1.414421445691E12,,,,,,,,,,,,
"2014 10 27 10:53:11.801000",CONSENT,1555_2,1.414421591801E12,,,,,,,,,,,,
"2014 10 27 10:53:13.108000",CONSENT,1556_2,1.414421593107E12,false,true,false,true,2,191950.0,"This was a great little survey; and I enjoyed it very much so!",Female,8,4,"USA",24
"2014 10 27 10:54:29.555000",CONSENT,1557_2,1.414421669555E12,false,false,false,true,1,51452.0,,,,,,
"2014 10 27 10:57:25.803000",CONSENT,1558_2,1.414421845803E12,false,false,false,true,1,25892.0,,,,,,
"2014 10 27 10:57:32.660000",CONSENT,1559_2,1.41442185266E12,false,true,false,false,1,339782.0,,,,,,
"2014 10 27 10:57:49.186000",CONSENT,1560_2,1.414421869186E12,false,true,false,true,2,885198.0,"-",Female,0,7,"us",26
"2014 10 27 10:57:49.498000",CONSENT,1561_2,1.414421869498E12,false,false,false,true,1,132040.0,,,,,,
"2014 10 27 10:58:07.514000",CONSENT,1562_2,1.414421887513E12,,,,,,,,,,,,
"2014 10 27 11:00:31.397000",CONSENT,1563_2,1.414422031397E12,true,false,false,false,1,12384.0,,,,,,
"2014 10 27 11:01:01.308000",CONSENT,1564_2,1.414422061308E12,false,false,false,false,0,76680.0,,,,,,
"2014 10 27 11:01:47.295000",CONSENT,1565_2,1.414422107295E12,false,false,false,false,0,1046958.0,,,,,,
"2014 10 27 11:03:41.810000",CONSENT,1566_2,1.414422221081E12,,,,,,,,,,,,
"2014 10 27 11:04:49.362000",CONSENT,1567_2,1.414422289362E12,true,true,true,true,4,581304.0,"after long months again because of your survey recalling my programming skills thanks for the survey sorry if i gave wrong ans sometimes but i tryed a lot to my ability  ",Female,3,6,"India",24
"2014 10 27 11:05:21.240000",CONSENT,1568_2,1.41442232124E12,false,true,false,true,2,104722.0,"-",Male,1,7,"USA",23
"2014 10 27 11:05:25.531000",CONSENT,1569_2,1.414422325531E12,false,true,false,false,1,180569.0,,,,,,
"2014 10 27 11:07:38.741000",CONSENT,1570_2,1.414422458741E12,false,true,false,false,1,306756.0,,,,,,
"2014 10 27 11:08:16.271000",CONSENT,1571_2,1.414422496271E12,false,false,false,true,1,281179.0,,,,,,
"2014 10 27 11:09:35.431000",CONSENT,1572_2,1.414422575431E12,false,true,false,true,2,142557.0,"I'm only slightly versed in javascript. I'm a learning .net programmer",Male,1,7,"usa",30
"2014 10 27 11:10:54.682000",CONSENT,1573_2,1.414422654682E12,,,,,,,,,,,,
"2014 10 27 11:11:25.444000",CONSENT,1574_2,1.414422685444E12,,,,,,,,,,,,
"2014 10 27 11:11:55.408000",CONSENT,1575_2,1.414422715407E12,true,true,false,false,2,439335.0,"-",Male,10,6,"Bulgaria",39
"2014 10 27 11:16:33.164000",CONSENT,1576_2,1.414422993164E12,false,true,false,false,1,126089.0,,,,,,
"2014 10 27 11:17:11.178000",CONSENT,1577_2,1.414423031178E12,,,,,,,,,,,,
"2014 10 27 11:17:15.307000",CONSENT,1578_2,1.414423035307E12,false,true,false,false,1,105026.0,,,,,,
"2014 10 27 11:17:28.720000",CONSENT,1579_2,1.41442304872E12,false,true,true,false,2,481945.0,"This was beyond my expertise.",Male,1,7,"USA",33
"2014 10 27 11:17:38.404000",CONSENT,1580_2,1.414423058404E12,false,false,false,true,1,42848.0,,,,,,
"2014 10 27 11:18:36.650000",CONSENT,1581_2,1.414423116065E12,,,,,,,,,,,,
"2014 10 27 11:20:55.145000",CONSENT,1582_2,1.414423255145E12,,,,,,,,,,,,
"2014 10 27 11:22:56.277000",CONSENT,1583_2,1.414423376277E12,,,,,,,,,,,,
"2014 10 27 11:23:18.749000",CONSENT,1584_2,1.414423398749E12,false,true,false,false,1,191597.0,,,,,,
"2014 10 27 11:30:53.229000",CONSENT,1585_2,1.414423853229E12,false,false,false,false,0,190585.0,,,,,,
"2014 10 27 11:34:54.394000",CONSENT,1586_2,1.414424094394E12,false,true,false,false,1,210790.0,,,,,,
"2014 10 27 11:35:50.902000",CONSENT,1587_2,1.414424150902E12,false,false,false,false,0,83401.0,,,,,,
"2014 10 27 11:37:31.924000",CONSENT,1588_2,1.414424251924E12,false,true,true,true,3,413889.0,,,,,,
"2014 10 27 11:37:57.145000",CONSENT,1589_2,1.414424277145E12,false,false,false,true,1,53826.0,,,,,,
"2014 10 27 11:38:17.585000",CONSENT,1590_2,1.414424297585E12,false,false,false,false,0,481267.0,,,,,,
"2014 10 27 11:40:01.858000",CONSENT,1591_2,1.414424401858E12,false,false,false,true,1,79653.0,,,,,,
"2014 10 27 11:41:06.959000",CONSENT,1592_2,1.414424466959E12,false,false,false,true,1,37535.0,,,,,,
"2014 10 27 11:42:05.605000",CONSENT,1593_2,1.414424525605E12,false,false,false,false,0,24725.0,,,,,,
"2014 10 27 11:44:03.300000",CONSENT,1594_2,1.414424643003E12,,,,,,,,,,,,
"2014 10 27 11:44:11.778000",CONSENT,1595_2,1.414424651778E12,false,false,false,true,1,62003.0,,,,,,
"2014 10 27 11:44:16.821000",CONSENT,1596_2,1.414424656821E12,,,,,,,,,,,,
"2014 10 27 11:46:29.220000",CONSENT,1597_2,1.414424789022E12,false,false,false,true,1,694173.0,,,,,,
"2014 10 27 11:47:47.600000",CONSENT,1598_2,1.41442486706E12,,,,,,,,,,,,
"2014 10 27 11:49:50.852000",CONSENT,1599_2,1.414424990852E12,false,false,false,true,1,199297.0,,,,,,
"2014 10 27 11:50:04.643000",CONSENT,1600_2,1.414425004643E12,false,true,false,true,2,218100.0,"-",Male,2,6,"India",26
"2014 10 27 11:50:40.419000",CONSENT,1601_2,1.414425040419E12,,,,,,,,,,,,
"2014 10 27 11:51:48.392000",CONSENT,1602_2,1.414425108392E12,false,true,false,false,1,83282.0,,,,,,
"2014 10 27 11:52:56.603000",CONSENT,1603_2,1.414425176603E12,false,false,false,true,1,110721.0,,,,,,
"2014 10 27 11:53:20.774000",CONSENT,1604_2,1.414425200774E12,,,,,,,,,,,,
"2014 10 27 11:53:32.499000",CONSENT,1605_2,1.414425212499E12,,,,,,,,,,,,
"2014 10 27 11:53:33.209000",CONSENT,1606_2,1.414425213209E12,false,true,false,false,1,16856.0,,,,,,
"2014 10 27 11:54:08.751000",CONSENT,1607_2,1.414425248751E12,false,true,false,false,1,17502.0,,,,,,
"2014 10 27 11:54:36.933000",CONSENT,1608_2,1.414425276933E12,false,true,false,false,1,13515.0,,,,,,
"2014 10 27 11:55:01.687000",CONSENT,1609_2,1.414425301687E12,false,false,false,false,0,14128.0,,,,,,
"2014 10 27 11:55:07.148000",CONSENT,1610_2,1.414425307148E12,false,false,false,false,0,11641.0,,,,,,
"2014 10 27 11:55:26.604000",CONSENT,1611_2,1.414425326604E12,false,true,false,false,1,78528.0,,,,,,
"2014 10 27 11:55:28.149000",CONSENT,1612_2,1.414425328149E12,false,false,false,false,0,11716.0,,,,,,
"2014 10 27 11:55:30.756000",CONSENT,1613_2,1.414425330756E12,,,,,,,,,,,,
"2014 10 27 11:55:39.711000",CONSENT,1614_2,1.414425339711E12,,,,,,,,,,,,
"2014 10 27 11:55:59.110000",CONSENT,1615_2,1.41442535911E12,false,false,true,false,1,11939.0,,,,,,
"2014 10 27 11:57:11.318000",CONSENT,1616_2,1.414425431318E12,,,,,,,,,,,,
"2014 10 27 11:57:42.692000",CONSENT,1617_2,1.414425462692E12,,,,,,,,,,,,
"2014 10 27 11:58:01.335000",CONSENT,1618_2,1.414425481335E12,false,false,false,false,0,19974.0,,,,,,
"2014 10 27 11:58:42.776000",CONSENT,1619_2,1.414425522776E12,false,true,false,false,1,13145.0,,,,,,
"2014 10 27 11:59:13.731000",CONSENT,1620_2,1.414425553731E12,false,false,true,false,1,102651.0,,,,,,
"2014 10 27 12:00:36.315000",CONSENT,1621_2,1.414425636315E12,false,false,false,false,0,698245.0,,,,,,
"2014 10 27 12:00:43.601000",CONSENT,1622_2,1.414425643601E12,,,,,,,,,,,,
"2014 10 27 12:01:30.584000",CONSENT,1623_2,1.414425690584E12,false,false,false,true,1,567537.0,,,,,,
"2014 10 27 12:02:56.749000",CONSENT,1624_2,1.414425776749E12,true,false,true,true,3,23220.0,"I am new to coding",Female,1,6,"US",27
"2014 10 27 12:03:05.714000",CONSENT,1625_2,1.414425785714E12,,,,,,,,,,,,
"2014 10 27 12:05:09.466000",CONSENT,1626_2,1.414425909466E12,,,,,,,,,,,,
"2014 10 27 12:05:12.440000",CONSENT,1627_2,1.414425912044E12,false,true,false,false,1,295762.0,,,,,,
"2014 10 27 12:05:37.793000",CONSENT,1628_2,1.414425937793E12,,,,,,,,,,,,
"2014 10 27 12:06:57.726000",CONSENT,1629_2,1.414426017726E12,,,,,,,,,,,,
"2014 10 27 12:07:20.242000",CONSENT,1630_2,1.414426040242E12,false,false,false,false,0,79578.0,"-",Male,5,4,"india",27
"2014 10 27 12:08:46.560000",CONSENT,1631_2,1.41442612656E12,true,true,true,true,4,85538.0,,,,,,
"2014 10 27 12:11:24.185000",CONSENT,1632_2,1.414426284185E12,false,true,false,false,1,193342.0,,,,,,
"2014 10 27 12:13:03.198000",CONSENT,1633_2,1.414426383198E12,false,false,false,false,0,261631.0,,,,,,
"2014 10 27 12:13:21.630000",CONSENT,1634_2,1.414426401063E12,false,false,false,false,0,26120.0,,,,,,
"2014 10 27 12:13:21.112000",CONSENT,1635_2,1.414426401112E12,true,false,false,false,1,36687.0,,,,,,
"2014 10 27 12:14:55.964000",CONSENT,1636_2,1.414426495964E12,false,false,false,true,1,15972.0,,,,,,
"2014 10 27 12:15:01.825000",CONSENT,1637_2,1.414426501825E12,false,false,false,false,0,22736.0,,,,,,
"2014 10 27 12:15:07.455000",CONSENT,1638_2,1.414426507455E12,false,true,false,false,1,117047.0,,,,,,
"2014 10 27 12:16:26.566000",CONSENT,1639_2,1.414426586566E12,false,true,false,false,1,115995.0,,,,,,
"2014 10 27 12:18:07.245000",CONSENT,1640_2,1.414426687245E12,,,,,,,,,,,,
"2014 10 27 12:18:41.281000",CONSENT,1641_2,1.414426721281E12,true,true,true,false,3,197819.0,,,,,,
"2014 10 27 12:19:18.466000",CONSENT,1642_2,1.414426758466E12,,,,,,,,,,,,
"2014 10 27 12:20:51.965000",CONSENT,1643_2,1.414426851965E12,,,,,,,,,,,,
"2014 10 27 12:21:59.706000",CONSENT,1644_2,1.414426919706E12,,,,,,,,,,,,
"2014 10 27 12:23:12.480000",CONSENT,1645_2,1.414426992048E12,false,false,false,true,1,127972.0,,,,,,
"2014 10 27 12:24:13.574000",CONSENT,1646_2,1.414427053574E12,,,,,,,,,,,,
"2014 10 27 12:25:03.168000",CONSENT,1647_2,1.414427103168E12,false,false,false,false,0,1062473.0,,,,,,
"2014 10 27 12:25:29.465000",CONSENT,1648_2,1.414427129465E12,,,,,,,,,,,,
"2014 10 27 12:26:19.526000",CONSENT,1649_2,1.414427179526E12,false,false,false,true,1,227716.0,,,,,,
"2014 10 27 12:27:45.644000",CONSENT,1650_2,1.414427265644E12,,,,,,,,,,,,
"2014 10 27 12:28:41.927000",CONSENT,1651_2,1.414427321927E12,false,true,false,false,1,242017.0,,,,,,
"2014 10 27 12:28:44.816000",CONSENT,1652_2,1.414427324816E12,false,false,false,false,0,173323.0,,,,,,
"2014 10 27 12:29:29.663000",CONSENT,1653_2,1.414427369663E12,false,false,false,false,0,22265.0,,,,,,
"2014 10 27 12:29:46.498000",CONSENT,1654_2,1.414427386498E12,false,false,false,false,0,69409.0,,,,,,
"2014 10 27 12:30:44.114000",CONSENT,1655_2,1.414427444114E12,false,true,false,true,2,155669.0,,,,,,
"2014 10 27 12:33:11.328000",CONSENT,1656_2,1.414427591328E12,,,,,,,,,,,,
"2014 10 27 12:33:15.139000",CONSENT,1657_2,1.414427595139E12,,,,,,,,,,,,
"2014 10 27 12:33:46.558000",CONSENT,1658_2,1.414427626558E12,,,,,,,,,,,,
"2014 10 27 12:34:33.546000",CONSENT,1659_2,1.414427673546E12,true,false,false,false,1,125977.0,,,,,,
"2014 10 27 12:34:38.368000",CONSENT,1660_2,1.414427678368E12,false,false,true,true,2,37388.0,"It was hard for me to read and I don't know why. ",Female,1,7,"USA",26
"2014 10 27 12:35:16.884000",CONSENT,1661_2,1.414427716884E12,,,,,,,,,,,,
"2014 10 27 12:38:02.558000",CONSENT,1662_2,1.414427882558E12,false,true,false,true,2,60281.0,,,,,,
"2014 10 27 12:38:40.500000",CONSENT,1663_2,1.414427920005E12,false,false,false,false,0,107358.0,,,,,,
"2014 10 27 12:38:43.388000",CONSENT,1664_2,1.414427923388E12,false,false,false,false,0,191465.0,,,,,,
"2014 10 27 12:41:08.944000",CONSENT,1665_2,1.414428068944E12,false,false,false,false,0,277085.0,,,,,,
"2014 10 27 12:45:12.540000",CONSENT,1666_2,1.41442831254E12,false,false,false,false,0,95966.0,,,,,,
"2014 10 27 12:46:10.304000",CONSENT,1667_2,1.414428370304E12,true,true,true,true,4,549263.0,"nil",Female,2,6,"us",32
"2014 10 27 12:46:31.333000",CONSENT,1668_2,1.414428391333E12,false,true,false,false,1,640216.0,,,,,,
"2014 10 27 12:47:03.879000",CONSENT,1669_2,1.414428423879E12,false,false,false,false,0,151148.0,,,,,,
"2014 10 27 12:48:11.564000",CONSENT,1670_2,1.414428491564E12,false,true,false,false,1,110465.0,,,,,,
"2014 10 27 12:48:35.705000",CONSENT,1671_2,1.414428515705E12,false,true,false,false,1,152242.0,,,,,,
"2014 10 27 12:49:32.934000",CONSENT,1672_2,1.414428572934E12,false,false,true,false,1,52667.0,,,,,,
"2014 10 27 12:50:25.744000",CONSENT,1673_2,1.414428625744E12,false,false,false,false,0,167283.0,,,,,,
"2014 10 27 12:56:46.430000",CONSENT,1674_2,1.414429006043E12,false,false,false,false,0,91258.0,,,,,,
"2014 10 27 12:56:46.263000",CONSENT,1675_2,1.414429006263E12,false,false,false,false,0,152217.0,,,,,,
"2014 10 27 12:59:33.218000",CONSENT,1676_2,1.414429173218E12,,,,,,,,,,,,
"2014 10 27 12:59:46.617000",CONSENT,1677_2,1.414429186617E12,true,false,false,false,1,203548.0,,,,,,
"2014 10 27 13:00:50.841000",CONSENT,1678_2,1.414429250841E12,,,,,,,,,,,,
"2014 10 27 13:04:43.729000",CONSENT,1679_2,1.414429483729E12,false,false,false,true,1,102780.0,,,,,,
"2014 10 27 13:05:18.832000",CONSENT,1680_2,1.414429518832E12,false,true,false,false,1,125219.0,,,,,,
"2014 10 27 13:06:43.930000",CONSENT,1681_2,1.41442960393E12,false,false,false,false,0,184644.0,,,,,,
"2014 10 27 13:07:32.953000",CONSENT,1682_2,1.414429652953E12,false,true,false,false,1,263569.0,,,,,,
"2014 10 27 13:07:38.124000",CONSENT,1683_2,1.414429658124E12,false,false,false,false,0,95628.0,,,,,,
"2014 10 27 13:08:33.981000",CONSENT,1684_2,1.414429713981E12,false,true,false,false,1,117803.0,,,,,,
"2014 10 27 13:09:45.279000",CONSENT,1685_2,1.414429785279E12,,,,,,,,,,,,
"2014 10 27 13:14:10.453000",CONSENT,1686_2,1.414430050453E12,false,false,false,false,0,67214.0,,,,,,
"2014 10 27 13:15:37.260000",CONSENT,1687_2,1.41443013726E12,false,false,false,false,0,171342.0,,,,,,
"2014 10 27 13:16:52.605000",CONSENT,1688_2,1.414430212605E12,,,,,,,,,,,,
"2014 10 27 13:16:55.136000",CONSENT,1689_2,1.414430215136E12,,,,,,,,,,,,
"2014 10 27 13:17:45.810000",CONSENT,1690_2,1.414430265081E12,false,false,true,false,1,433812.0,,,,,,
"2014 10 27 13:18:42.310000",CONSENT,1691_2,1.414430322031E12,false,false,false,false,0,64032.0,,,,,,
"2014 10 27 13:18:45.589000",CONSENT,1692_2,1.414430325589E12,false,true,false,false,1,92773.0,,,,,,
"2014 10 27 13:19:02.765000",CONSENT,1693_2,1.414430342765E12,,,,,,,,,,,,
"2014 10 27 13:19:40.460000",CONSENT,1694_2,1.41443038046E12,false,false,false,true,1,68131.0,,,,,,
"2014 10 27 13:20:14.980000",CONSENT,1695_2,1.41443041498E12,,,,,,,,,,,,
"2014 10 27 13:20:35.915000",CONSENT,1696_2,1.414430435915E12,false,false,false,false,0,166375.0,,,,,,
"2014 10 27 13:21:23.324000",CONSENT,1697_2,1.414430483324E12,false,true,false,false,1,32936.0,,,,,,
"2014 10 27 13:21:40.275000",CONSENT,1698_2,1.414430500275E12,false,true,true,false,2,142901.0,"Some of this is too convoluted to be solved without more access.",Male,5,5,"United States",22
"2014 10 27 13:21:58.182000",CONSENT,1699_2,1.414430518182E12,false,false,false,false,0,1482630.0,,,,,,
"2014 10 27 13:22:23.257000",CONSENT,1700_2,1.414430543257E12,false,false,false,false,0,173162.0,,,,,,
"2014 10 27 13:23:43.676000",CONSENT,1701_2,1.414430623676E12,false,true,false,true,2,68673.0,"None",Female,2,5,"India",24
"2014 10 27 13:24:10.683000",CONSENT,1702_2,1.414430650683E12,false,true,false,false,1,1131978.0,,,,,,
"2014 10 27 13:33:46.927000",CONSENT,1703_2,1.414431226927E12,false,true,false,true,2,92449.0,,,,,,
"2014 10 27 13:35:12.601000",CONSENT,1704_2,1.414431312601E12,false,false,false,false,0,128785.0,,,,,,
"2014 10 27 13:35:58.747000",CONSENT,1705_2,1.414431358747E12,false,false,false,false,0,28113.0,,,,,,
"2014 10 27 13:36:10.223000",CONSENT,1706_2,1.414431370223E12,false,true,false,true,2,53501.0,"fun but difficult",Male,2,6,"USA",28
"2014 10 27 13:37:43.503000",CONSENT,1707_2,1.414431463503E12,false,false,false,true,1,103512.0,,,,,,
"2014 10 27 13:37:52.830000",CONSENT,1708_2,1.414431472083E12,false,false,false,false,0,67041.0,,,,,,
"2014 10 27 13:38:44.170000",CONSENT,1709_2,1.414431524017E12,true,true,true,true,4,279846.0,,,,,,
"2014 10 27 13:40:35.338000",CONSENT,1710_2,1.414431635338E12,,,,,,,,,,,,
"2014 10 27 13:40:56.890000",CONSENT,1711_2,1.41443165689E12,false,true,false,false,1,134737.0,,,,,,
"2014 10 27 13:41:20.539000",CONSENT,1712_2,1.414431680539E12,,,,,,,,,,,,
"2014 10 27 13:43:41.305000",CONSENT,1713_2,1.414431821305E12,false,true,false,false,1,118322.0,,,,,,
"2014 10 27 13:44:29.733000",CONSENT,1714_2,1.414431869733E12,false,false,false,false,0,103807.0,,,,,,
"2014 10 27 13:44:58.116000",CONSENT,1715_2,1.414431898116E12,true,false,false,true,2,48058.0,,,,,,
"2014 10 27 13:45:24.131000",CONSENT,1716_2,1.414431924131E12,false,true,true,false,2,429543.0,"-",Male,4,6,"U.S.",25
"2014 10 27 13:48:06.486000",CONSENT,1717_2,1.414432086486E12,false,false,false,false,0,53465.0,,,,,,
"2014 10 27 13:48:51.895000",CONSENT,1718_2,1.414432131895E12,,,,,,,,,,,,
"2014 10 27 13:50:42.419000",CONSENT,1719_2,1.414432242419E12,true,true,true,true,4,293546.0,"-",Male,20,7,"United States",40
"2014 10 27 13:51:08.134000",CONSENT,1720_2,1.414432268134E12,,,,,,,,,,,,
"2014 10 27 13:53:52.609000",CONSENT,1721_2,1.414432432609E12,false,false,false,true,1,51530.0,,,,,,
"2014 10 27 13:55:13.479000",CONSENT,1722_2,1.414432513479E12,false,true,false,true,2,104458.0,,,,,,
"2014 10 27 13:57:14.170000",CONSENT,1723_2,1.41443263417E12,,,,,,,,,,,,
"2014 10 27 13:58:45.204000",CONSENT,1724_2,1.414432725204E12,false,true,true,true,3,26643.0,,,,,,
"2014 10 27 14:00:15.530000",CONSENT,1725_2,1.41443281553E12,false,true,false,false,1,2301261.0,,,,,,
"2014 10 27 14:01:26.779000",CONSENT,1726_2,1.414432886778E12,false,true,true,false,2,127325.0,,,,,,
"2014 10 27 14:05:22.773000",CONSENT,1727_2,1.414433122773E12,,,,,,,,,,,,
"2014 10 27 14:06:32.990000",CONSENT,1728_2,1.41443319299E12,false,false,false,false,0,88646.0,,,,,,
"2014 10 27 14:10:27.960000",CONSENT,1729_2,1.414433427096E12,false,true,false,true,2,364737.0,"-",Male,3,5,"INDIA",24
"2014 10 27 14:10:52.920000",CONSENT,1730_2,1.41443345292E12,true,true,true,false,3,155553.0,,,,,,
"2014 10 27 14:14:34.892000",CONSENT,1731_2,1.414433674892E12,false,false,false,true,1,70178.0,,,,,,
"2014 10 27 14:15:27.851000",CONSENT,1732_2,1.414433727851E12,,,,,,,,,,,,
"2014 10 27 14:20:04.396000",CONSENT,1733_2,1.414434004396E12,false,true,true,true,3,162667.0,,,,,,
"2014 10 27 14:21:14.679000",CONSENT,1734_2,1.414434074679E12,,,,,,,,,,,,
"2014 10 27 14:23:08.139000",CONSENT,1735_2,1.414434188139E12,,,,,,,,,,,,
"2014 10 27 14:24:07.949000",CONSENT,1736_2,1.414434247949E12,false,false,false,false,0,124800.0,,,,,,
"2014 10 27 14:24:41.849000",CONSENT,1737_2,1.414434281849E12,true,true,true,true,4,260313.0,,,,,,
"2014 10 27 14:24:56.753000",CONSENT,1738_2,1.414434296753E12,false,false,false,false,0,213171.0,,,,,,
"2014 10 27 14:25:16.799000",CONSENT,1739_2,1.414434316799E12,false,false,false,true,1,160989.0,,,,,,
"2014 10 27 14:26:17.160000",CONSENT,1740_2,1.414434377016E12,false,true,false,true,2,24585.0,,,,,,
"2014 10 27 14:26:28.195000",CONSENT,1741_2,1.414434388195E12,false,true,false,false,1,156887.0,,,,,,
"2014 10 27 14:28:15.322000",CONSENT,1742_2,1.414434495322E12,,,,,,,,,,,,
"2014 10 27 14:28:22.795000",CONSENT,1743_2,1.414434502795E12,false,false,false,false,0,36973.0,,,,,,
"2014 10 27 14:29:07.375000",CONSENT,1744_2,1.414434547375E12,false,false,false,false,0,110093.0,,,,,,
"2014 10 27 14:29:30.632000",CONSENT,1745_2,1.414434570632E12,false,true,false,true,2,11001.0,,,,,,
"2014 10 27 14:29:31.696000",CONSENT,1746_2,1.414434571696E12,false,false,true,true,2,183265.0,,,,,,
"2014 10 27 14:31:13.142000",CONSENT,1747_2,1.414434673142E12,false,true,false,true,2,94835.0,,,,,,
"2014 10 27 14:31:53.728000",CONSENT,1748_2,1.414434713728E12,false,true,false,false,1,83792.0,,,,,,
"2014 10 27 14:31:57.537000",CONSENT,1749_2,1.414434717537E12,false,false,true,false,1,86798.0,,,,,,
"2014 10 27 14:32:14.163000",CONSENT,1750_2,1.414434734163E12,false,false,false,true,1,58140.0,,,,,,
"2014 10 27 14:33:04.576000",CONSENT,1751_2,1.414434784576E12,true,true,true,true,4,345113.0,"-",Male,4,5,"India",28
"2014 10 27 14:36:43.940000",CONSENT,1752_2,1.414435003094E12,false,false,false,false,0,58550.0,,,,,,
"2014 10 27 14:38:07.755000",CONSENT,1753_2,1.414435087755E12,false,true,false,true,2,477843.0,,,,,,
"2014 10 27 14:38:47.869000",CONSENT,1754_2,1.414435127869E12,true,true,true,false,3,32404.0,,,,,,
"2014 10 27 14:40:50.382000",CONSENT,1755_2,1.414435250382E12,false,false,false,true,1,27011.0,,,,,,
"2014 10 27 14:43:11.420000",CONSENT,1756_2,1.414435391042E12,false,true,false,true,2,49858.0,,,,,,
"2014 10 27 14:44:51.660000",CONSENT,1757_2,1.414435491066E12,,,,,,,,,,,,
